dataset_name,source_url,file_name,subject_id,session_name,record_group_id,record_id,file_type,file_role,selection_group,discovered_at_utc,content_sha256,content_length_bytes,selected_for_download,download_path,is_within_limit
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/EDA.csv,EDA.csv,S5,midterm_2,S5_midterm_2,S5_midterm_2_EDA.csv,eda,signal,S5_midterm_2,2026-04-14T19:30:00.636452+00:00,48ce7b88b4f6d4972f21931ed4fa6dc46ecefa959f5228ec3f75d4d51413d5b6,432621,True,data/raw/wearable_exam_stress/S5/midterm_2/EDA.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/HR.csv,HR.csv,S5,midterm_2,S5_midterm_2,S5_midterm_2_HR.csv,hr,signal,S5_midterm_2,2026-04-14T19:30:00.636452+00:00,efe5f475f066ebdcd9b38d54491ac707a07170265859bd83d6f58e222446aa1b,82225,True,data/raw/wearable_exam_stress/S5/midterm_2/HR.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/IBI.csv,IBI.csv,S5,midterm_2,S5_midterm_2,S5_midterm_2_IBI.csv,ibi,signal,S5_midterm_2,2026-04-14T19:30:00.636452+00:00,4600a8d332b2eacfef36560cc2b30ee66a4008ef719fe038dd799fa342f7f072,86024,True,data/raw/wearable_exam_stress/S5/midterm_2/IBI.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/TEMP.csv,TEMP.csv,S5,midterm_2,S5_midterm_2,S5_midterm_2_TEMP.csv,temp,signal,S5_midterm_2,2026-04-14T19:30:00.636452+00:00,990d86b3ca36edc3a6356f89b73d297f8c1d2339a0fdcf599b630f917d6291a0,288411,True,data/raw/wearable_exam_stress/S5/midterm_2/TEMP.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/info.txt,info.txt,S5,midterm_2,S5_midterm_2,S5_midterm_2_info.txt,info,metadata,S5_midterm_2,2026-04-14T19:30:00.636452+00:00,360ca301745b9e85bb0c3700f8f59b4d2f3926da81673903832c9afb6b80e36f,1544,True,data/raw/wearable_exam_stress/S5/midterm_2/info.txt,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/tags.csv,tags.csv,S5,midterm_2,S5_midterm_2,S5_midterm_2_tags.csv,tags,signal,S5_midterm_2,2026-04-14T19:30:00.636452+00:00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,data/raw/wearable_exam_stress/S5/midterm_2/tags.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/ACC.csv,ACC.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_ACC.csv,acc,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,a7611951930fb77373ad66e0da4dc5a4a24d85837ee0506ed4128192a4f903e3,3179658,True,data/raw/wearable_exam_stress/S6/midterm_1/ACC.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/BVP.csv,BVP.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_BVP.csv,bvp,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,60eacb2e7181bfeadd0692dce264815f76ca0e460d7c777152a40ff0fcf3a561,3948716,True,data/raw/wearable_exam_stress/S6/midterm_1/BVP.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/EDA.csv,EDA.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_EDA.csv,eda,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,2ada31d11aeb15eb55126c4dd7b8ba960c63ea457096593370ffd5f14348bfd0,401517,True,data/raw/wearable_exam_stress/S6/midterm_1/EDA.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/HR.csv,HR.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_HR.csv,hr,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,247895c49b16662f74a581f869b6d81bc6b406b8f09e75df32ed3065dc55438a,73633,True,data/raw/wearable_exam_stress/S6/midterm_1/HR.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/IBI.csv,IBI.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_IBI.csv,ibi,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,048ec17a87a6383d5f0b74f99903495e0ec6a5fcb9b5ec6e2f5d7469a340df5e,10402,True,data/raw/wearable_exam_stress/S6/midterm_1/IBI.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/TEMP.csv,TEMP.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_TEMP.csv,temp,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,ecbc0b4f10640a924569d76089d7d90ec3a364cbb172115e97592a600c7ff825,267675,True,data/raw/wearable_exam_stress/S6/midterm_1/TEMP.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/info.txt,info.txt,S6,midterm_1,S6_midterm_1,S6_midterm_1_info.txt,info,metadata,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,360ca301745b9e85bb0c3700f8f59b4d2f3926da81673903832c9afb6b80e36f,1544,True,data/raw/wearable_exam_stress/S6/midterm_1/info.txt,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/tags.csv,tags.csv,S6,midterm_1,S6_midterm_1,S6_midterm_1_tags.csv,tags,signal,S6_midterm_1,2026-04-14T19:30:00.636452+00:00,1209ed461cd78b0ef7313954639cead2b3989bef8ef10bc46bdad08aa291be84,28,True,data/raw/wearable_exam_stress/S6/midterm_1/tags.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/ACC.csv,ACC.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_ACC.csv,acc,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,0b96c9537e58e4b631db9c2ffd1a596b40c5c4360b8f077e175d1ea2e8bfcc99,4319251,True,data/raw/wearable_exam_stress/S6/midterm_2/ACC.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/BVP.csv,BVP.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_BVP.csv,bvp,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,a0d0428c3960589160197858ddeac5f561740b815b6415eec3a94489af3ca555,5382516,True,data/raw/wearable_exam_stress/S6/midterm_2/BVP.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/EDA.csv,EDA.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_EDA.csv,eda,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,c8cb2a06d831f243e16838ee615a7e13d98d941ae1539eeeda90bbd456d3e3d2,510867,True,data/raw/wearable_exam_stress/S6/midterm_2/EDA.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/HR.csv,HR.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_HR.csv,hr,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,0bd3c69c0ef9ee95c153aa084e4800a66ac71bc0edd980eef60c66e894fc778a,92860,True,data/raw/wearable_exam_stress/S6/midterm_2/HR.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/IBI.csv,IBI.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_IBI.csv,ibi,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,62c8f46d7903efb98df8b10138d41f0ef10fce97d9eb11f1650e5eb1755c1f18,32758,True,data/raw/wearable_exam_stress/S6/midterm_2/IBI.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/TEMP.csv,TEMP.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_TEMP.csv,temp,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,afd58c54e486f0e2774b645c3934a442ec7ba066a158558fcb49a1fcddb6c489,340587,True,data/raw/wearable_exam_stress/S6/midterm_2/TEMP.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/info.txt,info.txt,S6,midterm_2,S6_midterm_2,S6_midterm_2_info.txt,info,metadata,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,360ca301745b9e85bb0c3700f8f59b4d2f3926da81673903832c9afb6b80e36f,1544,True,data/raw/wearable_exam_stress/S6/midterm_2/info.txt,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/tags.csv,tags.csv,S6,midterm_2,S6_midterm_2,S6_midterm_2_tags.csv,tags,signal,S6_midterm_2,2026-04-14T19:30:00.636452+00:00,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,True,data/raw/wearable_exam_stress/S6/midterm_2/tags.csv,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/LICENSE.txt,LICENSE.txt,,,,,license,metadata,metadata,2026-04-14T19:30:00.636452+00:00,a1bb84d446de802008da239dd98ba6074c4f439678c4091fdbb277a6de3cc805,20402,False,,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/SHA256SUMS.txt,SHA256SUMS.txt,,,,,sha256sums,metadata,metadata,2026-04-14T19:30:00.636452+00:00,2477011cc15663e5a8e2e0ee478e8154a2e960a722785e03b5925b89a41f25fb,22163,False,,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/StudentGrades.txt,StudentGrades.txt,,,,,studentgrades,metadata,metadata,2026-04-14T19:30:00.636452+00:00,10276e5b73190efc1494a5eddff1f520253e5292f9974bb2da56e5fd86ab9f6f,470,False,,True
wearable_exam_stress,https://physionet.org/files/wearable-exam-stress/1.0.0/readme.md,readme.md,,,,,readme,metadata,metadata,2026-04-14T19:30:00.636452+00:00,239d21de054dcff8f23b55736dd56e6c699211f5e5fbd29f0f2d33bd89078720,1104,False,,True
