dataset_name,record_id,subject_id,session_id,session_name,signal_channel,file_name,file_type,source_url,download_path,content_sha256,sample_rate_hz,record_start_ts_utc,record_end_ts_utc,sample_count,has_non_monotonic_timestamps,has_duplicate_timestamps
wearable_exam_stress,79,S5,2,midterm_2,hr,HR.csv,hr,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/HR.csv,data/raw/wearable_exam_stress/S5/midterm_2/HR.csv,efe5f475f066ebdcd9b38d54491ac707a07170265859bd83d6f58e222446aa1b,1.0,2018-11-10 14:18:28+00:00,2018-11-10 17:38:35+00:00,12007,False,False
wearable_exam_stress,80,S5,2,midterm_2,temp,TEMP.csv,temp,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S5/midterm_2/TEMP.csv,data/raw/wearable_exam_stress/S5/midterm_2/TEMP.csv,990d86b3ca36edc3a6356f89b73d297f8c1d2339a0fdcf599b630f917d6291a0,4.0,2018-11-10 14:18:18+00:00,2018-11-10 17:38:34+00:00,48064,False,False
wearable_exam_stress,81,S6,1,midterm_1,acc_x,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_1/ACC.csv,a7611951930fb77373ad66e0da4dc5a4a24d85837ee0506ed4128192a4f903e3,32.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:06.437500+00:00,356910,False,False
wearable_exam_stress,82,S6,1,midterm_1,acc_y,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_1/ACC.csv,a7611951930fb77373ad66e0da4dc5a4a24d85837ee0506ed4128192a4f903e3,32.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:06.437500+00:00,356910,False,False
wearable_exam_stress,83,S6,1,midterm_1,acc_z,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_1/ACC.csv,a7611951930fb77373ad66e0da4dc5a4a24d85837ee0506ed4128192a4f903e3,32.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:06.437500+00:00,356910,False,False
wearable_exam_stress,84,S6,1,midterm_1,acc_magnitude,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_1/ACC.csv,a7611951930fb77373ad66e0da4dc5a4a24d85837ee0506ed4128192a4f903e3,32.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:06.437500+00:00,356910,False,False
wearable_exam_stress,85,S6,1,midterm_1,bvp,BVP.csv,bvp,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/BVP.csv,data/raw/wearable_exam_stress/S6/midterm_1/BVP.csv,60eacb2e7181bfeadd0692dce264815f76ca0e460d7c777152a40ff0fcf3a561,64.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:06.484375+00:00,713823,False,False
wearable_exam_stress,86,S6,1,midterm_1,eda,EDA.csv,eda,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/EDA.csv,data/raw/wearable_exam_stress/S6/midterm_1/EDA.csv,2ada31d11aeb15eb55126c4dd7b8ba960c63ea457096593370ffd5f14348bfd0,4.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:05.500000+00:00,44610,False,False
wearable_exam_stress,87,S6,1,midterm_1,hr,HR.csv,hr,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/HR.csv,data/raw/wearable_exam_stress/S6/midterm_1/HR.csv,247895c49b16662f74a581f869b6d81bc6b406b8f09e75df32ed3065dc55438a,1.0,2018-10-13 12:57:23+00:00,2018-10-13 16:03:07+00:00,11144,False,False
wearable_exam_stress,88,S6,1,midterm_1,temp,TEMP.csv,temp,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_1/TEMP.csv,data/raw/wearable_exam_stress/S6/midterm_1/TEMP.csv,ecbc0b4f10640a924569d76089d7d90ec3a364cbb172115e97592a600c7ff825,4.0,2018-10-13 12:57:13+00:00,2018-10-13 16:03:05+00:00,44608,False,False
wearable_exam_stress,89,S6,2,midterm_2,acc_x,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_2/ACC.csv,0b96c9537e58e4b631db9c2ffd1a596b40c5c4360b8f077e175d1ea2e8bfcc99,32.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,454080,False,False
wearable_exam_stress,90,S6,2,midterm_2,acc_y,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_2/ACC.csv,0b96c9537e58e4b631db9c2ffd1a596b40c5c4360b8f077e175d1ea2e8bfcc99,32.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,454080,False,False
wearable_exam_stress,91,S6,2,midterm_2,acc_z,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_2/ACC.csv,0b96c9537e58e4b631db9c2ffd1a596b40c5c4360b8f077e175d1ea2e8bfcc99,32.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,454080,False,False
wearable_exam_stress,92,S6,2,midterm_2,acc_magnitude,ACC.csv,acc,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/ACC.csv,data/raw/wearable_exam_stress/S6/midterm_2/ACC.csv,0b96c9537e58e4b631db9c2ffd1a596b40c5c4360b8f077e175d1ea2e8bfcc99,32.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,454080,False,False
wearable_exam_stress,93,S6,2,midterm_2,bvp,BVP.csv,bvp,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/BVP.csv,data/raw/wearable_exam_stress/S6/midterm_2/BVP.csv,a0d0428c3960589160197858ddeac5f561740b815b6415eec3a94489af3ca555,64.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,908160,False,False
wearable_exam_stress,94,S6,2,midterm_2,eda,EDA.csv,eda,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/EDA.csv,data/raw/wearable_exam_stress/S6/midterm_2/EDA.csv,c8cb2a06d831f243e16838ee615a7e13d98d941ae1539eeeda90bbd456d3e3d2,4.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,56760,False,False
wearable_exam_stress,95,S6,2,midterm_2,hr,HR.csv,hr,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/HR.csv,data/raw/wearable_exam_stress/S6/midterm_2/HR.csv,0bd3c69c0ef9ee95c153aa084e4800a66ac71bc0edd980eef60c66e894fc778a,1.0,2018-11-10 14:18:18+00:00,2018-11-10 18:14:39+00:00,14181,False,False
wearable_exam_stress,96,S6,2,midterm_2,temp,TEMP.csv,temp,https://physionet.org/files/wearable-exam-stress/1.0.0/data/S6/midterm_2/TEMP.csv,data/raw/wearable_exam_stress/S6/midterm_2/TEMP.csv,afd58c54e486f0e2774b645c3934a442ec7ba066a158558fcb49a1fcddb6c489,4.0,2018-11-10 14:18:08+00:00,2018-11-10 18:14:38+00:00,56760,False,False
